EmployeeID,Age,Gender,Department,Tenure,JobRole,Salary,JobSatisfaction,EngagementScore,PerformanceRating,WorkLifeBalance,DistanceFromHome,TrainingHours,Overtime,EducationLevel,Risk Category
E00285,43,Female,HR,15,Technician,82969,6,44,2,3,20,19,No,Bachelor's,Medium Risk
E00286,33,Male,Finance,18,Developer,57953,9,75,4,5,47,60,No,High School,Low Risk
E00287,54,Female,Sales,4,Analyst,99371,6,63,2,3,47,25,Yes,Bachelor's,Medium Risk
E00288,38,Female,R&D,9,Manager,41367,7,50,2,3,3,46,Yes,High School,Medium Risk
E00289,49,Male,R&D,9,Developer,80845,8,92,5,5,43,92,No,Bachelor's,Low Risk
E00290,59,Male,Marketing,5,Manager,88784,4,70,2,2,29,13,No,Master's,Medium Risk
E00291,55,Male,Finance,10,Analyst,51343,8,89,4,4,21,90,No,Master's,Low Risk
E00292,30,Female,Finance,16,Engineer,84429,10,81,4,5,26,56,Yes,High School,Low Risk
E00293,44,Female,Marketing,20,Manager,75481,3,14,1,1,5,22,Yes,Bachelor's,High Risk
E00294,54,Female,Marketing,15,Manager,116027,7,56,3,3,8,57,No,High School,Medium Risk
E00295,39,Male,Sales,3,Manager,77281,9,93,4,4,40,11,No,Bachelor's,Low Risk
E00296,26,Male,Finance,6,Engineer,81078,7,72,2,2,3,99,No,High School,Medium Risk
E00297,39,Female,R&D,16,Developer,91290,7,70,3,2,7,63,No,High School,Medium Risk
E00298,28,Male,Sales,4,Manager,119443,9,85,5,4,10,64,Yes,High School,Low Risk
E00299,25,Female,Sales,12,Engineer,56989,7,70,2,3,35,13,No,Master's,Medium Risk
E00300,44,Female,Finance,15,Engineer,74769,9,97,4,4,20,50,No,Bachelor's,Low Risk
E00301,31,Male,HR,4,Manager,92989,8,92,5,5,41,86,No,Bachelor's,Low Risk
E00302,57,Male,HR,5,Manager,58260,5,61,2,3,16,29,No,Master's,Medium Risk
E00303,56,Female,R&D,7,Technician,65194,4,45,2,2,7,64,No,Bachelor's,Medium Risk
E00304,48,Male,Finance,11,Developer,49112,7,61,2,3,39,19,No,Bachelor's,Medium Risk
E00305,52,Female,HR,15,Manager,112534,5,54,2,3,46,83,Yes,High School,Medium Risk
E00306,52,Female,HR,17,Technician,92986,3,5,1,1,29,18,Yes,Bachelor's,High Risk
E00307,28,Female,Marketing,2,Analyst,58829,7,55,3,3,13,99,No,High School,Medium Risk
E00308,43,Male,Marketing,15,Developer,53608,6,73,3,2,44,63,No,High School,Medium Risk
E00309,54,Female,Finance,6,Analyst,84095,4,41,2,3,11,68,No,High School,Medium Risk
E00310,39,Male,Marketing,7,Developer,46610,10,76,5,5,31,63,No,Master's,Low Risk
E00311,41,Male,R&D,2,Technician,48201,6,48,3,2,21,34,No,Bachelor's,Medium Risk
E00312,28,Female,R&D,14,Technician,53354,10,87,4,4,36,35,No,Bachelor's,Low Risk
E00313,31,Female,HR,19,Analyst,103529,9,85,4,4,3,51,No,Master's,Low Risk
E00314,29,Male,Marketing,5,Technician,95831,3,27,1,1,46,41,Yes,Bachelor's,High Risk
E00315,50,Female,R&D,7,Manager,88199,1,13,1,1,20,49,Yes,Master's,High Risk
E00316,32,Female,Marketing,12,Manager,61281,6,48,3,2,17,29,No,High School,Medium Risk
E00317,43,Female,R&D,19,Manager,50041,7,50,3,2,35,44,No,Bachelor's,Medium Risk
E00318,35,Male,Sales,2,Manager,69558,8,99,5,5,43,62,No,Bachelor's,Low Risk
E00319,42,Male,Marketing,15,Analyst,118011,10,96,4,4,25,42,No,High School,Low Risk
E00320,35,Male,Sales,3,Analyst,112188,8,87,4,4,24,42,Yes,High School,Low Risk
E00321,24,Female,Marketing,10,Developer,106673,6,45,3,3,16,38,Yes,High School,Medium Risk
E00322,53,Female,Sales,6,Engineer,116747,7,65,3,3,9,25,Yes,High School,Medium Risk
E00323,28,Male,Finance,1,Developer,99639,5,42,3,3,4,26,No,Bachelor's,Medium Risk
E00324,24,Female,Sales,9,Analyst,90201,9,85,4,5,27,89,No,Bachelor's,Low Risk
E00325,42,Male,R&D,11,Technician,102771,3,9,1,1,26,29,Yes,High School,High Risk
E00326,24,Male,HR,16,Developer,57732,7,72,2,2,16,84,Yes,Bachelor's,Medium Risk
E00327,33,Male,Sales,2,Engineer,49239,7,61,3,2,24,12,No,Bachelor's,Medium Risk
E00328,34,Female,Marketing,18,Manager,99940,5,64,3,3,23,19,Yes,Bachelor's,Medium Risk
E00329,33,Female,HR,8,Developer,100548,6,61,2,3,18,70,No,Bachelor's,Medium Risk
E00330,45,Male,HR,18,Technician,83227,10,77,5,5,39,66,Yes,Bachelor's,Low Risk
E00331,49,Male,Finance,15,Manager,87031,6,42,3,2,8,25,No,High School,Medium Risk
E00332,55,Female,Finance,5,Technician,52387,7,42,3,3,25,46,No,Master's,Medium Risk
E00333,50,Female,Sales,2,Manager,84818,10,88,4,5,14,18,Yes,Bachelor's,Low Risk
E00334,48,Male,Finance,11,Developer,89733,8,91,4,5,47,64,No,High School,Low Risk
E00335,38,Female,Finance,8,Engineer,55852,8,84,4,5,30,17,Yes,Bachelor's,Low Risk
E00336,50,Female,R&D,5,Manager,63258,9,90,4,4,13,94,Yes,Bachelor's,Low Risk
E00337,41,Male,HR,10,Engineer,108700,3,13,1,1,22,98,Yes,Master's,High Risk
E00338,52,Male,R&D,7,Analyst,113557,6,56,3,2,47,26,No,Bachelor's,Medium Risk
E00339,27,Male,HR,19,Developer,85106,7,61,3,3,8,60,Yes,High School,Medium Risk
E00340,28,Female,R&D,12,Technician,78999,10,83,4,4,3,11,Yes,Bachelor's,Low Risk
E00341,54,Female,Sales,20,Engineer,63579,7,40,3,2,47,14,No,High School,Medium Risk
E00342,44,Male,Finance,13,Manager,47984,7,64,2,2,15,29,Yes,Bachelor's,Medium Risk
E00343,50,Male,Sales,3,Analyst,54545,10,76,4,4,4,38,No,Bachelor's,Low Risk
E00344,25,Female,R&D,10,Developer,47534,5,41,2,3,27,93,No,Bachelor's,Medium Risk
E00345,34,Female,Sales,18,Technician,106908,4,62,3,2,20,64,No,Master's,Medium Risk
E00346,31,Female,Sales,12,Developer,74915,6,67,2,2,47,96,No,High School,Medium Risk
E00347,51,Male,Marketing,15,Manager,94045,4,46,3,3,48,21,Yes,Master's,Medium Risk
E00348,23,Female,Marketing,15,Manager,82627,10,92,5,4,1,71,Yes,High School,Low Risk
E00349,35,Male,Finance,9,Analyst,75589,5,74,3,2,17,74,No,High School,Medium Risk
E00350,47,Male,Finance,14,Technician,84399,7,65,3,3,45,80,No,High School,Medium Risk
E00351,50,Female,HR,10,Developer,117485,4,61,2,2,23,98,Yes,Master's,Medium Risk
E00352,31,Male,R&D,1,Manager,46759,2,21,1,1,17,99,Yes,High School,High Risk
E00353,35,Male,R&D,13,Developer,72386,4,66,3,2,39,65,No,Bachelor's,Medium Risk
E00354,57,Male,Marketing,8,Technician,43968,10,93,4,5,8,97,No,Bachelor's,Low Risk
E00355,23,Female,HR,7,Technician,70667,8,76,5,5,13,85,No,Master's,Low Risk
E00356,43,Female,Finance,2,Engineer,49557,6,42,2,3,47,30,Yes,Bachelor's,Medium Risk
E00357,46,Male,R&D,12,Technician,108786,8,87,5,4,47,32,No,High School,Low Risk
E00358,57,Male,Marketing,5,Technician,51838,4,56,3,2,36,23,No,Master's,Medium Risk
E00359,30,Male,Finance,7,Engineer,54942,1,17,1,1,6,76,Yes,Bachelor's,High Risk
E00360,27,Female,Sales,19,Technician,75442,4,59,2,3,31,81,No,Bachelor's,Medium Risk
E00361,44,Female,HR,15,Analyst,81353,7,56,3,3,34,75,No,Bachelor's,Medium Risk
E00362,47,Female,HR,5,Engineer,98053,5,45,2,3,19,59,No,High School,Medium Risk
E00363,56,Male,Sales,13,Technician,92793,6,48,2,3,28,61,No,High School,Medium Risk
E00364,57,Male,HR,1,Engineer,95215,6,73,3,3,18,51,Yes,Bachelor's,Medium Risk
E00365,24,Female,Marketing,4,Manager,96523,3,10,1,1,16,83,Yes,High School,High Risk
E00366,35,Female,Finance,13,Manager,62863,4,64,2,3,42,88,Yes,High School,Medium Risk
E00367,59,Male,Finance,4,Manager,65683,2,8,1,1,16,36,Yes,Bachelor's,High Risk
E00368,30,Female,HR,9,Developer,68765,1,13,1,1,31,80,Yes,Master's,High Risk
E00369,38,Male,Finance,8,Manager,104978,8,95,5,4,6,48,Yes,High School,Low Risk
E00370,59,Male,HR,4,Analyst,112011,10,99,4,5,48,23,No,Master's,Low Risk
E00371,28,Male,R&D,3,Analyst,87410,9,90,5,5,22,63,Yes,Bachelor's,Low Risk
E00372,57,Female,Finance,1,Technician,85571,10,100,4,5,40,81,No,Master's,Low Risk
E00373,28,Male,HR,15,Developer,113810,9,83,5,4,29,88,Yes,Bachelor's,Low Risk
E00374,51,Male,HR,18,Developer,117344,6,59,3,3,5,85,No,Master's,Medium Risk
E00375,49,Male,HR,6,Analyst,56879,10,93,5,5,29,50,Yes,High School,Low Risk
E00376,55,Male,Marketing,18,Engineer,62898,5,50,2,3,10,56,Yes,Master's,Medium Risk
E00377,30,Male,Sales,14,Technician,65458,1,14,1,1,45,15,Yes,Bachelor's,High Risk
E00378,53,Male,Sales,8,Analyst,71497,8,86,5,5,20,44,Yes,Bachelor's,Low Risk
E00379,37,Male,HR,2,Engineer,66013,2,19,1,1,18,90,Yes,Bachelor's,High Risk
E00380,47,Female,HR,8,Technician,75912,10,89,5,5,24,51,Yes,Bachelor's,Low Risk
E00381,55,Male,Sales,4,Developer,62905,9,79,4,5,32,57,No,Bachelor's,Low Risk
E00382,47,Male,R&D,11,Manager,45568,4,45,3,2,19,46,No,Bachelor's,Medium Risk
E00383,48,Male,Sales,10,Developer,72310,7,59,2,3,40,24,Yes,Bachelor's,Medium Risk
E00384,49,Male,Finance,8,Developer,48656,2,11,1,1,20,71,Yes,Master's,High Risk
E00385,52,Male,Sales,18,Developer,44555,7,54,2,3,21,32,No,Bachelor's,Medium Risk
E00386,46,Male,HR,10,Developer,83902,3,6,1,1,38,94,Yes,Bachelor's,High Risk
E00387,50,Female,Marketing,19,Analyst,106294,9,81,5,4,1,24,Yes,Bachelor's,Low Risk
E00388,30,Male,Sales,7,Engineer,116632,9,84,5,5,12,29,No,Bachelor's,Low Risk
E00389,48,Female,R&D,10,Engineer,109460,4,40,3,3,38,54,No,Bachelor's,Medium Risk
E00390,42,Male,Sales,2,Engineer,60611,1,36,1,1,35,31,Yes,Master's,High Risk
E00391,31,Female,Finance,20,Manager,88895,3,33,1,1,30,29,Yes,Bachelor's,High Risk
E00392,26,Female,R&D,19,Developer,89807,6,61,3,3,43,98,No,Bachelor's,Medium Risk
E00393,36,Male,R&D,6,Analyst,87172,5,57,3,2,24,74,Yes,Master's,Medium Risk
E00394,36,Male,R&D,14,Manager,105810,4,74,2,2,43,44,Yes,High School,Medium Risk
E00395,31,Female,Finance,15,Engineer,104239,5,40,2,3,1,47,No,Master's,Medium Risk
E00396,31,Male,HR,17,Manager,60885,2,4,1,1,32,76,Yes,Bachelor's,High Risk
E00397,36,Male,HR,16,Analyst,82087,1,37,1,1,39,51,Yes,High School,High Risk
E00398,33,Male,R&D,19,Analyst,74095,7,47,3,2,7,54,Yes,High School,Medium Risk
E00399,24,Female,HR,9,Analyst,108425,5,45,2,3,12,31,No,High School,Medium Risk
E00400,33,Female,R&D,17,Engineer,113783,5,41,3,3,30,53,No,Bachelor's,Medium Risk
E00401,34,Male,R&D,18,Analyst,82189,8,81,5,5,37,41,No,Master's,Low Risk
E00402,52,Female,Finance,19,Technician,45367,3,16,1,1,37,42,Yes,Bachelor's,High Risk
E00403,46,Male,Sales,6,Analyst,115928,4,60,3,3,39,38,No,Bachelor's,Medium Risk
E00404,47,Male,Sales,3,Manager,44098,2,24,1,1,44,40,Yes,Bachelor's,High Risk
E00405,44,Male,R&D,14,Analyst,106091,5,63,3,3,11,90,No,Bachelor's,Medium Risk
E00406,26,Female,HR,16,Technician,50618,3,11,1,1,23,91,Yes,Bachelor's,High Risk
E00407,57,Female,Finance,20,Manager,104985,4,52,2,3,26,71,No,Bachelor's,Medium Risk
E00408,39,Female,Sales,8,Developer,44032,9,82,4,4,3,90,No,High School,Low Risk
E00409,39,Male,Finance,5,Technician,109083,2,25,1,1,5,14,Yes,High School,High Risk
E00410,29,Female,HR,2,Engineer,45047,9,99,4,4,22,17,Yes,High School,Low Risk
E00411,47,Female,Sales,9,Analyst,96241,4,54,3,3,3,61,No,Master's,Medium Risk
E00412,36,Male,R&D,9,Developer,106444,1,33,1,1,1,79,Yes,High School,High Risk
E00413,53,Female,HR,11,Engineer,45064,1,30,1,1,25,21,Yes,High School,High Risk
E00414,45,Female,Finance,2,Manager,46090,6,69,3,2,10,54,Yes,Master's,Medium Risk
E00415,51,Male,Finance,10,Developer,73679,4,61,3,2,27,17,No,Bachelor's,Medium Risk
E00416,56,Female,R&D,9,Analyst,105317,7,65,2,3,21,78,Yes,Bachelor's,Medium Risk
E00417,57,Female,Sales,14,Engineer,100371,9,95,4,4,16,36,Yes,Bachelor's,Low Risk
E00418,27,Female,HR,1,Manager,96933,6,70,3,2,44,14,No,Bachelor's,Medium Risk
E00419,28,Female,R&D,18,Analyst,108034,6,66,2,2,4,75,No,Bachelor's,Medium Risk
E00420,46,Female,Finance,10,Technician,91472,7,70,2,3,12,50,No,Bachelor's,Medium Risk
E00421,37,Female,Marketing,15,Developer,114306,7,43,2,2,48,50,No,Bachelor's,Medium Risk
E00422,39,Male,Sales,1,Technician,60756,7,53,3,3,11,27,Yes,Bachelor's,Medium Risk
E00423,25,Female,Marketing,14,Manager,62275,8,78,5,5,5,21,No,Bachelor's,Low Risk
E00424,25,Male,Sales,9,Analyst,109499,6,52,3,3,4,52,Yes,High School,Medium Risk
E00425,27,Male,Sales,11,Analyst,109381,8,87,5,4,4,89,No,Bachelor's,Low Risk
E00426,43,Female,R&D,20,Manager,70280,5,49,2,2,1,32,Yes,High School,Medium Risk
E00427,35,Female,HR,13,Analyst,57332,4,59,3,3,46,36,No,Bachelor's,Medium Risk
E00428,26,Male,Finance,18,Analyst,48941,3,4,1,1,27,13,Yes,Bachelor's,High Risk
E00429,31,Male,Marketing,6,Developer,119833,4,41,2,2,48,74,Yes,Bachelor's,Medium Risk
E00430,45,Male,R&D,10,Technician,52604,9,76,4,5,10,32,No,High School,Low Risk
E00431,41,Male,Sales,5,Manager,98008,9,90,5,5,36,31,No,Master's,Low Risk
E00432,42,Male,R&D,11,Technician,102155,4,50,2,3,2,13,No,High School,Medium Risk
E00433,56,Male,Marketing,1,Engineer,101501,4,55,2,2,25,95,No,Bachelor's,Medium Risk
E00434,34,Male,Sales,1,Developer,116134,9,83,4,4,48,15,No,High School,Low Risk
E00435,35,Male,Finance,1,Developer,44766,10,84,5,5,14,26,Yes,High School,Low Risk
E00436,31,Male,R&D,16,Technician,107400,5,66,2,2,26,67,Yes,Bachelor's,Medium Risk
E00437,38,Male,Finance,4,Engineer,75123,9,93,4,4,29,78,No,Master's,Low Risk
E00438,44,Male,Sales,10,Engineer,81891,2,17,1,1,12,43,Yes,High School,High Risk
E00439,55,Female,R&D,17,Developer,79408,4,41,3,3,43,95,No,Bachelor's,Medium Risk
E00440,28,Female,HR,17,Engineer,94456,9,83,4,4,34,33,No,Bachelor's,Low Risk
E00441,36,Male,Sales,16,Manager,101365,8,88,4,4,14,99,No,High School,Low Risk
E00442,51,Male,HR,18,Engineer,81869,3,9,1,1,13,94,Yes,Master's,High Risk
E00443,33,Male,Finance,13,Analyst,117178,6,59,3,3,18,73,No,Bachelor's,Medium Risk
E00444,48,Female,Marketing,17,Engineer,68367,5,48,3,2,38,28,No,Master's,Medium Risk
E00445,27,Female,HR,16,Engineer,59895,2,26,1,1,14,26,Yes,High School,High Risk
E00446,29,Male,Finance,18,Analyst,103715,2,37,1,1,20,91,Yes,Bachelor's,High Risk
E00447,41,Female,Finance,4,Engineer,104079,1,13,1,1,11,77,Yes,Master's,High Risk
E00448,22,Female,Marketing,13,Technician,75994,7,53,3,3,35,31,No,Bachelor's,Medium Risk
E00449,52,Female,Finance,11,Engineer,109927,7,67,2,3,13,99,No,Bachelor's,Medium Risk
E00450,25,Female,Sales,20,Technician,105613,10,79,4,5,2,17,Yes,Bachelor's,Low Risk
E00451,52,Female,HR,4,Engineer,71874,5,70,3,2,25,68,No,High School,Medium Risk
E00452,28,Female,R&D,16,Technician,44523,4,45,3,3,15,58,No,Bachelor's,Medium Risk
E00453,51,Female,HR,19,Engineer,56194,7,59,2,3,41,32,No,Bachelor's,Medium Risk
E00454,48,Female,Marketing,7,Developer,76771,3,3,1,1,8,19,Yes,Bachelor's,High Risk
E00455,56,Female,Finance,20,Manager,113803,8,98,5,4,49,43,No,Bachelor's,Low Risk
E00456,34,Female,R&D,11,Developer,95596,4,67,2,3,32,91,No,Bachelor's,Medium Risk
E00457,39,Female,Sales,20,Engineer,77781,9,97,4,5,35,11,Yes,Master's,Low Risk
E00458,39,Male,R&D,14,Engineer,115956,4,51,3,2,32,10,No,Bachelor's,Medium Risk
E00459,27,Female,R&D,1,Developer,107609,9,77,5,4,7,96,Yes,High School,Low Risk
E00460,38,Male,Sales,7,Developer,64390,9,82,4,4,24,42,Yes,Master's,Low Risk
E00461,34,Female,Marketing,12,Technician,50940,8,77,5,5,4,94,Yes,Master's,Low Risk
E00462,30,Male,R&D,19,Manager,59545,7,47,2,2,7,27,No,Bachelor's,Medium Risk
E00463,25,Male,Sales,1,Manager,95316,5,44,3,2,37,47,Yes,Bachelor's,Medium Risk
E00464,43,Male,Sales,20,Analyst,63769,6,62,3,2,23,55,No,Bachelor's,Medium Risk
E00465,41,Female,Marketing,5,Developer,77639,3,12,1,1,43,14,Yes,Bachelor's,High Risk
E00466,38,Male,Sales,18,Engineer,104594,5,71,2,2,46,91,No,Bachelor's,Medium Risk
E00467,28,Female,HR,15,Analyst,72937,8,99,5,4,43,29,Yes,High School,Low Risk
E00468,54,Female,R&D,18,Analyst,90801,2,15,1,1,46,44,Yes,Bachelor's,High Risk
E00469,53,Male,Marketing,5,Developer,100156,9,78,5,4,36,78,Yes,Master's,Low Risk
E00470,23,Female,HR,8,Engineer,89755,3,27,1,1,20,84,Yes,High School,High Risk
E00471,42,Male,Marketing,18,Manager,81008,9,75,5,5,11,28,No,High School,Low Risk
E00472,57,Female,Marketing,6,Engineer,46076,1,17,1,1,41,36,Yes,High School,High Risk
E00473,45,Male,Sales,20,Engineer,94738,9,80,4,5,12,67,Yes,Bachelor's,Low Risk
E00474,56,Female,HR,13,Manager,72136,3,12,1,1,11,22,Yes,Bachelor's,High Risk
E00475,58,Female,HR,1,Manager,42899,4,67,2,2,22,63,Yes,High School,Medium Risk
E00476,33,Male,Finance,14,Technician,42043,2,29,1,1,8,16,Yes,Bachelor's,High Risk
E00477,24,Male,R&D,16,Analyst,116518,9,80,5,4,39,75,No,Bachelor's,Low Risk
E00478,25,Male,Sales,5,Engineer,47186,6,47,2,3,32,98,Yes,Bachelor's,Medium Risk
E00479,54,Female,Finance,5,Developer,109637,3,39,1,1,46,41,Yes,Master's,High Risk
E00480,51,Female,Sales,20,Developer,119048,4,46,3,2,14,72,No,High School,Medium Risk
E00481,55,Male,Sales,9,Analyst,72154,7,59,2,2,5,91,Yes,Bachelor's,Medium Risk
E00482,28,Female,R&D,7,Analyst,49524,5,54,3,3,33,96,No,Bachelor's,Medium Risk
E00483,38,Male,HR,6,Engineer,94985,5,66,2,3,9,10,No,High School,Medium Risk
E00484,26,Male,HR,17,Technician,42213,4,55,2,3,39,38,Yes,Bachelor's,Medium Risk
E00485,24,Male,Sales,11,Technician,77345,4,41,3,3,17,81,Yes,Bachelor's,Medium Risk
E00486,57,Male,Sales,5,Analyst,47240,3,2,1,1,49,78,Yes,Bachelor's,High Risk
E00487,24,Male,Marketing,9,Manager,102407,10,75,5,5,1,64,No,Bachelor's,Low Risk
E00488,35,Male,HR,18,Analyst,95247,8,82,5,4,4,50,Yes,Bachelor's,Low Risk
E00489,38,Male,Sales,14,Developer,55520,3,36,1,1,27,96,Yes,High School,High Risk
E00490,56,Female,R&D,4,Analyst,58446,2,19,1,1,7,83,Yes,Master's,High Risk
E00491,32,Male,Finance,17,Analyst,98661,7,58,3,2,8,98,No,Master's,Medium Risk
E00492,28,Male,Marketing,7,Developer,101642,7,45,3,3,28,96,Yes,High School,Medium Risk
E00493,52,Male,Finance,4,Manager,47945,10,99,5,5,5,25,No,High School,Low Risk
E00494,25,Female,Sales,12,Manager,78215,8,78,5,5,3,94,No,Master's,Low Risk
E00495,47,Male,Sales,4,Technician,98412,7,71,2,3,10,68,Yes,Bachelor's,Medium Risk
E00496,34,Male,HR,20,Technician,54750,7,49,2,3,14,40,No,Bachelor's,Medium Risk
E00497,51,Male,HR,11,Engineer,83268,4,48,2,3,3,37,No,High School,Medium Risk
E00498,51,Female,Marketing,3,Analyst,90351,8,95,4,4,8,12,Yes,Bachelor's,Low Risk
E00499,24,Male,R&D,1,Engineer,84590,1,3,1,1,44,61,Yes,Master's,High Risk
E00500,39,Female,Finance,5,Analyst,101076,3,23,1,1,33,79,Yes,Bachelor's,High Risk
E00501,33,Female,Sales,16,Manager,80411,7,46,2,2,43,24,No,Master's,Medium Risk
E00502,37,Male,Finance,20,Developer,41312,4,46,3,2,10,70,No,Bachelor's,Medium Risk
E00503,54,Female,Sales,10,Developer,98300,7,68,2,3,11,86,No,Bachelor's,Medium Risk
E00504,28,Female,Marketing,2,Analyst,81733,3,30,1,1,24,51,Yes,Bachelor's,High Risk
E00505,56,Male,HR,3,Engineer,62270,5,42,3,3,44,94,No,Bachelor's,Medium Risk
E00506,48,Male,Marketing,6,Developer,94028,10,97,4,4,13,50,Yes,High School,Low Risk
E00507,50,Female,HR,16,Manager,73545,3,11,1,1,36,11,Yes,Bachelor's,High Risk
E00508,44,Male,Marketing,16,Developer,59556,1,11,1,1,49,81,Yes,Master's,High Risk
E00509,22,Male,HR,9,Manager,74789,2,3,1,1,45,39,Yes,Bachelor's,High Risk
E00510,52,Male,Sales,4,Engineer,115686,7,55,2,3,37,27,Yes,Bachelor's,Medium Risk
E00511,26,Male,Sales,6,Developer,105353,4,70,2,3,30,33,No,Bachelor's,Medium Risk
E00512,22,Female,Finance,3,Developer,54936,4,66,3,3,10,51,No,Bachelor's,Medium Risk
E00513,42,Male,R&D,3,Developer,49806,3,3,1,1,33,77,Yes,Bachelor's,High Risk
E00514,56,Male,Sales,14,Engineer,101315,1,37,1,1,21,18,Yes,High School,High Risk
E00515,24,Male,Finance,10,Analyst,88344,9,82,4,4,15,82,No,Bachelor's,Low Risk
E00516,23,Male,Sales,19,Developer,111409,9,97,4,5,12,56,No,Bachelor's,Low Risk
E00517,35,Female,Sales,9,Analyst,119363,6,50,3,2,29,22,No,Bachelor's,Medium Risk
E00518,47,Female,HR,15,Manager,48360,2,10,1,1,23,39,Yes,Bachelor's,High Risk
E00519,33,Male,Marketing,6,Manager,100974,3,9,1,1,33,75,Yes,Master's,High Risk
E00520,49,Male,HR,2,Engineer,58848,9,87,5,5,30,87,Yes,High School,Low Risk
E00521,41,Female,HR,11,Analyst,51186,7,67,3,2,3,74,Yes,High School,Medium Risk
E00522,52,Male,R&D,11,Developer,102654,7,41,3,3,34,16,Yes,High School,Medium Risk
E00523,54,Female,Sales,6,Technician,119895,3,20,1,1,15,74,Yes,Bachelor's,High Risk
E00524,23,Female,R&D,8,Developer,43816,2,30,1,1,2,66,Yes,Bachelor's,High Risk
E00525,24,Female,R&D,16,Analyst,99322,1,28,1,1,29,68,Yes,Bachelor's,High Risk
E00526,29,Male,Finance,13,Technician,113928,7,70,2,3,35,76,No,Bachelor's,Medium Risk
E00527,33,Female,Sales,8,Analyst,60600,5,47,3,3,11,11,No,Bachelor's,Medium Risk
E00528,59,Male,Sales,15,Developer,100892,9,96,5,4,41,89,No,Master's,Low Risk
E00529,45,Male,Sales,20,Manager,79823,8,85,4,4,38,80,No,Bachelor's,Low Risk
E00530,42,Male,HR,12,Analyst,71221,1,32,1,1,13,82,Yes,Bachelor's,High Risk
E00531,29,Female,R&D,19,Engineer,47048,2,33,1,1,5,10,Yes,Master's,High Risk
E00532,54,Female,Sales,5,Technician,49078,3,10,1,1,44,24,Yes,Bachelor's,High Risk
E00533,32,Male,HR,20,Analyst,88998,2,18,1,1,11,43,Yes,Master's,High Risk
E00534,27,Male,R&D,1,Engineer,42638,6,42,3,2,29,32,No,Master's,Medium Risk
E00535,23,Male,Sales,14,Developer,71555,4,40,2,2,17,77,No,High School,Medium Risk
E00536,25,Male,Finance,12,Technician,94966,1,30,1,1,41,49,Yes,Bachelor's,High Risk
E00537,44,Female,HR,11,Manager,51548,3,8,1,1,39,30,Yes,High School,High Risk
E00538,56,Female,Sales,20,Technician,90042,10,99,4,4,1,14,No,Bachelor's,Low Risk
E00539,55,Male,Marketing,2,Developer,53982,7,40,2,3,49,74,No,Bachelor's,Medium Risk
E00540,48,Female,Sales,15,Developer,104428,9,78,5,4,48,36,No,Bachelor's,Low Risk
E00541,44,Female,Marketing,17,Analyst,64949,1,30,1,1,9,82,Yes,High School,High Risk
E00542,49,Male,Sales,19,Analyst,94614,4,55,3,2,19,50,Yes,Bachelor's,Medium Risk
E00543,46,Female,Sales,19,Technician,85328,10,98,4,5,44,33,No,Bachelor's,Low Risk
E00544,26,Female,HR,15,Technician,43528,6,62,2,2,41,59,No,Master's,Medium Risk
E00545,59,Male,Finance,15,Developer,79564,7,68,3,3,34,59,No,Master's,Medium Risk
E00546,48,Male,Sales,13,Manager,92681,7,48,3,2,4,90,No,Bachelor's,Medium Risk
E00547,43,Female,HR,5,Developer,108036,9,82,5,4,46,83,Yes,Master's,Low Risk
E00548,58,Female,Finance,18,Analyst,46539,4,61,2,2,9,21,No,Master's,Medium Risk
E00549,39,Female,Finance,10,Technician,71493,6,64,3,2,48,16,No,High School,Medium Risk
E00550,46,Female,HR,13,Technician,74762,6,71,3,2,30,24,Yes,Master's,Medium Risk
E00551,47,Male,HR,20,Technician,91060,6,64,3,2,13,18,Yes,Bachelor's,Medium Risk
E00552,45,Male,R&D,10,Technician,70255,3,6,1,1,13,92,Yes,Bachelor's,High Risk
E00553,23,Female,Finance,7,Manager,42908,4,63,2,3,44,17,Yes,High School,Medium Risk
E00554,22,Male,HR,5,Developer,75218,7,50,3,3,13,14,No,Bachelor's,Medium Risk
E00555,26,Female,Marketing,6,Developer,64695,1,15,1,1,15,35,Yes,Bachelor's,High Risk
E00556,52,Female,R&D,5,Manager,75606,6,62,3,2,35,84,No,Master's,Medium Risk
E00557,43,Female,R&D,16,Engineer,105770,9,95,5,4,39,20,Yes,Bachelor's,Low Risk
E00558,32,Male,HR,4,Technician,47407,8,97,4,4,44,37,No,Bachelor's,Low Risk
E00559,58,Female,Sales,15,Manager,58121,7,49,3,3,41,68,No,Master's,Medium Risk
E00560,33,Male,Sales,3,Analyst,116045,7,52,3,2,47,25,Yes,Bachelor's,Medium Risk
E00561,39,Male,HR,14,Developer,97983,5,73,2,2,30,99,No,Bachelor's,Medium Risk
